id,company_name,industry,current_asset,fixed_asset,current_liability,fixed_liability,net_asset,total_asset,total_liability,edinet_code,security_code,fiscal_period_end_date
1633,日清オイリオグループ,食料品,140510000000,124668000000,69547000000,46638000000,148993000000,265178000000,265178000000,E00428,26020,2019/03/31
1634,味の素,食料品,,,,,,0,0,E00436,28020,2019/03/31
1635,カゴメ,食料品,,,,,,0,0,E00444,28110,2019/12/31
1636,ヱスビー食品,食料品,62915000000,46616000000,47334000000,18575000000,43622000000,109531000000,109531000000,E00452,28050,2019/03/31
1637,一正蒲鉾,食料品,7752328000,15945867000,8432621000,4223365000,11042209000,23698195000,23698195000,E00476,29040,2019/06/30
1638,佐藤食品工業,食料品,,,,,,0,0,E00484,28140,2019/03/31
1639,はごろもフーズ,食料品,29446858000,18024066000,18598461000,1755814000,27116649000,47470924000,47470924000,E00508,28310,2019/03/31
1640,トヨタ紡織,輸送用機器,,,,,,0,0,E00540,31160,2019/03/31
1641,イチカワ,繊維製品,12167626000,13456415000,3089106000,4099890000,18435045000,25624041000,25624041000,E00572,35130,2019/03/31
1642,倉庫精練,繊維製品,2669431000,930983000,1216520000,675488000,1708406000,3600414000,3600414000,E00596,35780,2019/03/31
1643,フジコー,繊維製品,7621175000,5124425000,2689102000,1181057000,8875441000,12745600000,12745600000,E00612,35150,2019/03/31
1644,名古屋木材,卸売業,2109932000,3745380000,2561724000,1467854000,1825734000,5855312000,5855312000,E00628,79030,2019/03/31
1645,ノダ,その他製品,40270648000,22020817000,23708415000,9163389000,29419661000,62291465000,62291465000,E00636,78790,2019/11/30
1646,三菱製紙,パルプ・紙,99689000000,133069000000,120860000000,44893000000,67005000000,232758000000,232758000000,E00644,38640,2019/03/31
1647,野崎印刷紙業,その他製品,5229066000,7323799000,6201196000,2172519000,4179150000,12552865000,12552865000,E00652,79190,2019/03/31
1648,大王製紙,パルプ・紙,299650000000,445964000000,177817000000,368710000000,199087000000,745614000000,745614000000,E00660,38800,2019/03/31
1649,凸版印刷,その他製品,863760000000,1330226000000,467708000000,397390000000,1328888000000,2193986000000,2193986000000,E00692,79110,2019/03/31
1650,プロネクサス,その他製品,16737964000,12055847000,3969190000,2939112000,21885509000,28793811000,28793811000,E00716,78930,2019/03/31
1651,廣済堂,その他製品,24345000000,52602000000,16032000000,14875000000,46040000000,76947000000,76947000000,E00724,78680,2019/03/31
1652,カーディナル,その他製品,,,,,,0,0,E00732,78550,2019/03/31
1653,ウイルコホールディングス,その他製品,8817000000,6867000000,5535000000,4627000000,5522000000,15684000000,15684000000,E00748,78310,2019/10/31
1654,テイカ,化学,37609000000,26307000000,11704000000,6856000000,45356000000,63916000000,63916000000,E00764,40270,2019/03/31
1655,関東電化工業,化学,46964000000,34636000000,20254000000,17246000000,44100000000,81600000000,81600000000,E00772,40470,2019/03/31
1656,堺化学工業,化学,61318000000,58763000000,23994000000,15796000000,80291000000,120081000000,120081000000,E00780,40780,2019/03/31
1657,チタン工業,化学,,,,,,0,0,E00796,40980,2019/03/31
1658,石原ケミカル,化学,9855284000,12887601000,3842585000,418620000,18481680000,22742885000,22742885000,E00804,44620,2019/03/31
1659,本州化学工業,化学,18389000000,10356000000,5433000000,2882000000,20430000000,28745000000,28745000000,E00812,41150,2019/03/31
1660,積水化学工業,化学,470037000000,553669000000,311180000000,79779000000,632747000000,1023706000000,1023706000000,E00820,42040,2019/03/31
1661,クミアイ化学工業,化学,82003000000,60657000000,35581000000,7818000000,99261000000,142660000000,142660000000,E00828,49960,2019/10/31
1662,日本化薬,化学,161958000000,131592000000,41412000000,23116000000,229022000000,293550000000,293550000000,E00836,42720,2019/03/31
1663,日本精化,化学,26983120000,21231513000,7697942000,2721120000,37795571000,48214633000,48214633000,E00852,43620,2019/03/31
1664,ケミプロ化成,化学,,,,,,0,0,E00868,49600,2019/03/31
1665,三洋化成工業,化学,95053000000,98577000000,52524000000,8482000000,132624000000,193630000000,193630000000,E00884,44710,2019/03/31
1666,日本特殊塗料,化学,27872000000,45699000000,19793000000,9821000000,43957000000,73571000000,73571000000,E00900,46190,2019/03/31
1667,エスケー化研,化学,115599000000,17218000000,20188000000,2683000000,109946000000,132817000000,132817000000,E00916,46280,2019/03/31
1668,田辺三菱製薬,医薬品,,,,,,0,0,E00924,45080,2019/03/31
1669,ゼリア新薬工業,医薬品,38723292000,71710566000,38838546000,12247483000,59347829000,110433858000,110433858000,E00948,45590,2019/03/31
1670,富士フイルムホールディングス,化学,,,,,,0,0,E00988,49010,2019/03/31
1671,ダイニック,繊維製品,23094191000,31493285000,23505933000,10887636000,20193907000,54587476000,54587476000,E00996,35510,2019/03/31
1672,ハリマ化成グループ,化学,38151792000,34718902000,28528733000,6530524000,37811437000,72870694000,72870694000,E01020,44100,2019/03/31
1673,Ｔ＆Ｋ　ＴＯＫＡ,化学,31483000000,34405000000,17399000000,4196000000,44293000000,65888000000,65888000000,E01044,46360,2019/03/31
1674,サンエー化研,化学,20028585000,13757666000,12060090000,2345415000,19380746000,33786251000,33786251000,E01052,42340,2019/03/31
1675,日本高純度化学,化学,,,,,,0,0,E01060,49730,2019/03/31
1676,東洋ドライルーブ,化学,5371682000,3563890000,885545000,881613000,7168414000,8935572000,8935572000,E01068,49760,2019/06/30
1677,富士興産,卸売業,11846000000,6505000000,8371000000,570000000,9410000000,18351000000,18351000000,E01076,50090,2019/03/31
1678,出光興産,石油・石炭製品,1225427000000,1664879000000,1195800000000,815575000000,878931000000,2890306000000,2890306000000,E01084,50190,2019/03/31
1679,バンドー化学,ゴム製品,,,,,,0,0,E01092,51950,2019/03/31
1680,オカモト,ゴム製品,66522000000,41739000000,31999000000,10166000000,66096000000,108261000000,108261000000,E01100,51220,2019/03/31
1681,豊田合成,輸送用機器,,,,,,0,0,E01108,72820,2019/03/31
1682,ＨＯＹＡ,精密機器,,,,,,0,0,E01124,77410,2019/03/31
1683,リソルホールディングス,サービス業,7239047000,27997838000,7694190000,12449294000,15093401000,35236885000,35236885000,E01156,52610,2019/03/31
1684,バルカー,化学,28166000000,21363000000,13261000000,1895000000,34373000000,49529000000,49529000000,E01164,79950,2019/03/31
1685,昭和化学工業,化学,5451401000,6152083000,4645497000,1804402000,5153585000,11603484000,11603484000,E01172,49900,2019/03/31
1686,美濃窯業,ガラス・土石製品,10443682000,6707292000,5507319000,1901351000,9742304000,17150974000,17150974000,E01180,53560,2019/03/31
1687,ニッカトー,ガラス・土石製品,,,,,,0,0,E01188,53670,2019/03/31
1688,鶴弥,ガラス・土石製品,,,,,,0,0,E01204,53860,2019/03/31
1689,ヤマックス,ガラス・土石製品,7487890000,6483632000,7249476000,2199271000,4522775000,13971522000,13971522000,E01212,52850,2019/03/31
1690,日本鋳造,鉄鋼,9057000000,11621000000,5182000000,5127000000,10369000000,20678000000,20678000000,E01236,56090,2019/03/31
1691,日立金属,鉄鋼,,,,,,0,0,E01244,54860,2019/03/31
1692,北越メタル,鉄鋼,13038318000,8738985000,6067198000,727346000,14982759000,21777303000,21777303000,E01260,54460,2019/03/31
1693,栗本鐵工所,鉄鋼,87774000000,48695000000,64328000000,13274000000,58867000000,136469000000,136469000000,E01268,56020,2019/03/31
1694,日本金属,鉄鋼,30578800000,31306774000,24431481000,16239996000,21214097000,61885574000,61885574000,E01276,54910,2019/03/31
1695,中央可鍛工業,鉄鋼,14772463000,21492534000,9834950000,7385366000,19044681000,36264997000,36264997000,E01284,56070,2019/03/31
1696,東京鐵鋼,鉄鋼,23776000000,34678000000,14276000000,4817000000,39361000000,58454000000,58454000000,E01292,54450,2019/03/31
1697,エス・サイエンス,非鉄金属,,,,,,0,0,E01300,57210,2019/03/31
1698,東邦亜鉛,非鉄金属,72984000000,57247000000,47844000000,26885000000,55502000000,130231000000,130231000000,E01308,57070,2019/03/31
1699,小野建,卸売業,108673000000,49944000000,88051000000,2034000000,68532000000,158617000000,158617000000,E01324,74140,2019/03/31
1700,古河電気工業,非鉄金属,420513000000,397508000000,331621000000,206488000000,279912000000,818021000000,818021000000,E01332,58010,2019/03/31
1701,ＪＭＡＣＳ,非鉄金属,3277970000,4483051000,3006748000,283876000,4470397000,7761021000,7761021000,E01348,58170,2019/02/28
1702,瀧上工業,金属製品,22031000000,22442000000,4738000000,4021000000,35714000000,44473000000,44473000000,E01364,59180,2019/03/31
1703,日工,機械,29390000000,14578000000,10781000000,2773000000,30414000000,43968000000,43968000000,E01372,63060,2019/03/31
1704,ＴＯＮＥ,金属製品,5209546000,2787603000,1241007000,265459000,6490683000,7997149000,7997149000,E01380,59670,2019/05/31
1705,ファインシンター,金属製品,18536261000,28303093000,18033748000,9803234000,19002372000,46839354000,46839354000,E01396,59940,2019/03/31
1706,京都機械工具,金属製品,7580419000,5432757000,2394604000,1072667000,9545905000,13013176000,13013176000,E01420,59660,2019/03/31
1707,研創,その他製品,,,,,,0,0,E01428,79390,2019/03/31
1708,ＪＦＥコンテイナー,金属製品,21179057000,17173597000,8768424000,1563045000,28021185000,38352654000,38352654000,E01436,59070,2019/03/31
1709,コロナ,金属製品,57724000000,41627000000,24370000000,2115000000,72866000000,99351000000,99351000000,E01444,59090,2019/03/31
1710,丸順,金属製品,25937000000,22667000000,24084000000,11259000000,13261000000,48604000000,48604000000,E01452,34220,2019/03/31
1711,小島鐵工所,機械,,,,,,0,0,E01484,61120,2019/11/30
1712,浜井産業,機械,3796815000,2825711000,5256462000,520334000,845730000,6622526000,6622526000,E01492,61310,2019/03/31
1713,タケダ機械,機械,4001871000,2382629000,1902083000,736448000,3745969000,6384500000,6384500000,E01508,61500,2019/05/31
1714,ＯＫＫ,機械,25219000000,24095000000,14440000000,13352000000,21522000000,49314000000,49314000000,E01516,62050,2019/03/31
1715,津田駒工業,機械,22658000000,12793000000,14723000000,6888000000,13840000000,35451000000,35451000000,E01524,62170,2019/11/30
1716,小松製作所,機械,,,,,,0,0,E01532,63010,2019/03/31
1717,ヒラノテクシード,機械,34868453000,8866423000,15094475000,964771000,27675630000,43734876000,43734876000,E01548,62450,2019/03/31
1718,トーヨーカネツ,機械,38906000000,25850000000,21922000000,7599000000,35235000000,64756000000,64756000000,E01572,63690,2019/03/31
1719,大同工業,機械,29520000000,31732000000,18250000000,13210000000,29792000000,61252000000,61252000000,E01580,63730,2019/03/31
1720,油研工業,機械,24145430000,12857505000,11123255000,7456348000,18423332000,37002935000,37002935000,E01612,63930,2019/03/31
1721,フリージア・マクロス,機械,7957826000,12869293000,5488446000,4625361000,10713312000,20827119000,20827119000,E01620,63430,2019/03/31
1722,テクノスマート,機械,,,,,,0,0,E01628,62460,2019/03/31
1723,酉島製作所,機械,50998000000,21675000000,20513000000,17212000000,34948000000,72673000000,72673000000,E01636,63630,2019/03/31
1724,桜井製作所,輸送用機器,2709280000,5219802000,1440420000,1139759000,5348903000,7929082000,7929082000,E01644,72550,2019/03/31
1725,キッツ,機械,71226000000,60430000000,22227000000,32600000000,76829000000,131656000000,131656000000,E01660,64980,2019/03/31
1726,ホソカワミクロン,機械,38623000000,21490000000,17641000000,5639000000,36833000000,60113000000,60113000000,E01676,62770,2019/09/30
1727,靜甲,機械,12104456000,11458517000,7455740000,1914718000,14192515000,23562973000,23562973000,E01684,62860,2019/03/31
1728,神鋼環境ソリューション,機械,62321000000,23530000000,48149000000,10142000000,27560000000,85851000000,85851000000,E01700,62990,2019/03/31
1729,ＴＯＷＡ,機械,26835077000,17133646000,11485841000,4759921000,27722961000,43968723000,43968723000,E01708,63150,2019/03/31
1730,東亜バルブエンジニアリング,機械,8840572000,2861697000,2352526000,1056438000,8293305000,11702269000,11702269000,E01716,64660,2019/09/30
1731,鈴茂器工,機械,9592556000,3838537000,939604000,1008714000,11482775000,13431093000,13431093000,E01724,64050,2019/03/31
1732,富士電機,電気機器,573096000000,379410000000,425894000000,134704000000,391908000000,952506000000,952506000000,E01740,65040,2019/03/31
1733,愛知電機,電気機器,64885000000,25270000000,28518000000,7962000000,53675000000,90155000000,90155000000,E01748,66230,2019/03/31
1734,寺崎電気産業,電気機器,32570519000,12179418000,12546377000,2131920000,30071640000,44749937000,44749937000,E01764,66370,2019/03/31
1735,パナソニック,電気機器,,,,,,0,0,E01772,67520,2019/03/31
1736,ＴＤＫ,電気機器,,,,,,0,0,E01780,67620,2019/03/31
1737,西芝電機,電気機器,13172198000,12785819000,7751657000,5871148000,12335212000,25958017000,25958017000,E01804,65910,2019/03/31
1738,日本航空電子工業,電気機器,107913000000,78692000000,47956000000,6936000000,131713000000,186605000000,186605000000,E01828,68070,2019/03/31
1739,東芝テック,電気機器,189263000000,85792000000,126774000000,47523000000,100758000000,275055000000,275055000000,E01884,65880,2019/03/31
1740,デンソー,輸送用機器,,,,,,0,0,E01892,69020,2019/03/31
1741,リード,輸送用機器,,,,,,0,0,E01916,69820,2019/03/31
1742,ティアック,電気機器,,,,,,0,0,E01932,68030,2019/03/31
1743,中央製作所,電気機器,4439844000,958387000,2580976000,519869000,2297386000,5398231000,5398231000,E01940,68460,2019/03/31
1744,コナミホールディングス,情報・通信業,,,,,,0,0,E01956,97660,2019/03/31
1745,アイレックス,情報・通信業,,,,,,0,0,E01972,69440,2019/03/31
1746,菊水電子工業,電気機器,6927182000,4832109000,1705195000,649375000,9404721000,11759291000,11759291000,E02004,69120,2019/03/31
1747,三相電機,電気機器,9979838000,6626600000,4802385000,2875864000,8928189000,16606438000,16606438000,E02012,65180,2019/03/31
1748,東洋電機,電気機器,7572254000,3682614000,3889624000,1738539000,5626705000,11254868000,11254868000,E02028,66550,2019/03/31
1749,サムコ,機械,,,,,,0,0,E02060,63870,2019/07/31
1750,ヘリオス　テクノ　ホールディング,電気機器,14943679000,3263878000,5194102000,378849000,12634606000,18207557000,18207557000,E02076,69270,2019/03/31
1751,アドテックプラズマテクノロジー,電気機器,8271052000,1501717000,2936641000,1391537000,5444591000,9772769000,9772769000,E02092,66680,2019/08/31
